Image,Class ID,Confidence,x_center,y_center,width,height
@yetenaweg_705.jpg,56,0.712351,0.444141,0.867708,0.121094,0.2625
@yetenaweg_705.jpg,56,0.724315,0.816797,0.708333,0.0617188,0.05625
@yetenaweg_705.jpg,0,0.750016,0.114063,0.857813,0.196875,0.284375
@yetenaweg_705.jpg,56,0.753657,0.744922,0.845312,0.107031,0.215625
@yetenaweg_705.jpg,56,0.756954,0.862109,0.792188,0.0820312,0.096875
@yetenaweg_705.jpg,0,0.78432,0.711328,0.953125,0.167969,0.09375
@yetenaweg_705.jpg,56,0.801958,0.646875,0.929167,0.167187,0.141667
@yetenaweg_705.jpg,56,0.818601,0.0914062,0.947917,0.182812,0.104167
@yetenaweg_705.jpg,0,0.837349,0.907422,0.886979,0.172656,0.226042
@EAHCI_2199.jpg,0,0.418108,0.46375,0.408818,0.1325,0.280561
@EAHCI_2199.jpg,67,0.739412,0.503125,0.516032,0.57375,0.923848
@DoctorsET_747.jpg,56,0.537806,0.651953,0.7875,0.116406,0.413889
@DoctorsET_747.jpg,41,0.587034,0.450781,0.577083,0.0359375,0.0625
@DoctorsET_747.jpg,41,0.603745,0.546094,0.579167,0.0421875,0.0611111
@DoctorsET_747.jpg,0,0.758993,0.608984,0.65,0.164844,0.658333
@DoctorsET_747.jpg,0,0.825781,0.823828,0.627083,0.221094,0.704167
@DoctorsET_747.jpg,0,0.911859,0.344531,0.646528,0.198437,0.698611
@DoctorsET_747.jpg,0,0.912724,0.1375,0.624306,0.253125,0.731944
@EAHCI_2147.jpg,56,0.35757,0.776563,0.817969,0.446875,0.35625
@EAHCI_2147.jpg,60,0.374293,0.441146,0.767578,0.461458,0.344531
@EAHCI_2147.jpg,62,0.400332,0.821875,0.81875,0.35,0.353125
@EAHCI_2147.jpg,39,0.692057,0.982292,0.582812,0.0333333,0.103125
@EAHCI_2147.jpg,63,0.71525,0.409896,0.580469,0.159375,0.120312
@EAHCI_2147.jpg,0,0.781198,0.781771,0.573828,0.413542,0.302344
@EAHCI_2147.jpg,39,0.792326,0.558333,0.612109,0.0520833,0.127344
@EAHCI_2147.jpg,39,0.828933,0.347917,0.603516,0.04375,0.116406
@EAHCI_2147.jpg,0,0.8871,0.163021,0.597266,0.303125,0.696094
@yetenaweg_1157.jpg,54,0.386461,0.141905,0.384375,0.260952,0.30125
@yetenaweg_1157.jpg,0,0.387723,0.908571,0.41375,0.167619,0.2575
@yetenaweg_1157.jpg,0,0.395648,0.479048,0.66,0.958095,0.2075
@yetenaweg_1157.jpg,40,0.472867,0.629524,0.8825,0.245714,0.2025
@yetenaweg_1157.jpg,15,0.569691,0.769524,0.11625,0.441905,0.215
@yetenaweg_1157.jpg,15,0.579162,0.251429,0.116875,0.453333,0.21375
@EAHCI_2567.jpg,0,0.521796,0.315265,0.275,0.619469,0.43125
@EAHCI_1681.jpg,67,0.340768,0.105556,0.83,0.197778,0.333333
@EAHCI_1681.jpg,0,0.561589,0.52,0.49,0.893333,0.98
@DoctorsET_301.jpg,44,0.255228,0.515972,0.4125,0.268056,0.297222
@DoctorsET_301.jpg,75,0.692248,0.435417,0.434028,0.243056,0.270833
@DoctorsET_407.jpg,74,0.642473,0.28257,0.485625,0.237676,0.17875
@EAHCI_1715.jpg,0,0.27006,0.0398437,0.65625,0.0796875,0.6875
@EAHCI_1715.jpg,0,0.275418,0.0382813,0.603906,0.0765625,0.114063
@EAHCI_1715.jpg,55,0.3061,0.428125,0.466406,0.240625,0.182812
@EAHCI_1715.jpg,0,0.369336,0.313281,0.566406,0.192188,0.789062
@EAHCI_1715.jpg,0,0.431517,0.307813,0.358594,0.14375,0.229687
@EAHCI_1715.jpg,26,0.495117,0.888281,0.475781,0.123438,0.135937
@EAHCI_1715.jpg,0,0.563439,0.623438,0.551562,0.140625,0.678125
@EAHCI_1715.jpg,0,0.611685,0.464063,0.525781,0.371875,0.857813
@EAHCI_1715.jpg,0,0.813693,0.1375,0.592188,0.178125,0.64375
@EAHCI_1715.jpg,62,0.847843,0.071875,0.175,0.134375,0.13125
@EAHCI_1715.jpg,0,0.868236,0.907031,0.570312,0.185937,0.625
@EAHCI_2401.jpg,9,0.287944,0.501657,0.407422,0.468508,0.366406
@EAHCI_2447.jpg,67,0.653453,0.69337,0.816016,0.21105,0.110156
@EAHCI_2447.jpg,62,0.796564,0.740331,0.670703,0.289503,0.160156
@EAHCI_2039.jpg,73,0.269009,0.673248,0.603704,0.103185,0.559259
@EAHCI_2039.jpg,0,0.312132,0.445223,0.384259,0.0700637,0.187037
@EAHCI_2039.jpg,73,0.315423,0.671338,0.551852,0.0789809,0.0925926
@EAHCI_2039.jpg,0,0.341489,0.331847,0.590741,0.077707,0.57037
@EAHCI_2039.jpg,0,0.347026,0.575796,0.365741,0.11465,0.209259
@EAHCI_2039.jpg,0,0.416113,0.830573,0.572222,0.0942675,0.581481
@EAHCI_2039.jpg,0,0.505488,0.673248,0.607407,0.103185,0.566667
@EAHCI_2039.jpg,0,0.710269,0.293631,0.606481,0.103185,0.568519
@EAHCI_2039.jpg,0,0.755005,0.377707,0.606481,0.0980892,0.564815
@EAHCI_2039.jpg,0,0.76071,0.893631,0.571296,0.161783,0.627778
@EAHCI_2039.jpg,0,0.818764,0.766879,0.584259,0.107006,0.57963
@EAHCI_2039.jpg,0,0.842466,0.477707,0.614815,0.117197,0.562963
@EAHCI_2039.jpg,0,0.863026,0.212739,0.615741,0.124841,0.564815
@EAHCI_2039.jpg,0,0.873428,0.574522,0.602778,0.109554,0.557407
@EAHCI_2039.jpg,0,0.93174,0.0923567,0.623148,0.149045,0.627778
@EAHCI_2456.jpg,0,0.2509,0.969027,0.210547,0.0553097,0.164844
@EAHCI_2456.jpg,0,0.292683,0.433628,0.0980469,0.103982,0.167969
@EAHCI_2456.jpg,0,0.320573,0.893805,0.0609375,0.050885,0.034375
@EAHCI_2456.jpg,0,0.353382,0.409292,0.175,0.134956,0.0828125
@EAHCI_2456.jpg,0,0.41608,0.53927,0.113672,0.151549,0.207031
@EAHCI_2456.jpg,0,0.461195,0.275442,0.0933594,0.123894,0.185156
@EAHCI_2456.jpg,0,0.53321,0.661504,0.145313,0.10177,0.210938
@EAHCI_2456.jpg,0,0.676869,0.0575221,0.129297,0.115044,0.253906
@EAHCI_2456.jpg,0,0.706806,0.170907,0.0914062,0.136062,0.170312
@DoctorsET_784.jpg,62,0.379303,0.0191406,0.777083,0.0382813,0.320833
@DoctorsET_784.jpg,0,0.868386,0.766406,0.645833,0.117188,0.705556
@DoctorsET_784.jpg,0,0.872987,0.585938,0.638194,0.121875,0.720833
@DoctorsET_784.jpg,0,0.899677,0.294922,0.665278,0.0976562,0.65
@DoctorsET_784.jpg,0,0.906359,0.168359,0.658333,0.102344,0.669444
@yetenaweg_400.jpg,0,0.495607,0.205556,0.441667,0.244444,0.248148
@yetenaweg_1010.jpg,73,0.392164,0.2325,0.883125,0.325,0.13125
@yetenaweg_1010.jpg,0,0.631779,0.246875,0.5925,0.49375,0.5875
@EAHCI_1776.jpg,0,0.442176,0.856952,0.10875,0.272727,0.2175
@EAHCI_1776.jpg,0,0.450811,0.36631,0.6175,0.71123,0.7425
@EAHCI_1776.jpg,0,0.602493,0.439171,0.326875,0.501337,0.48375
@EAHCI_1776.jpg,0,0.717831,0.669786,0.27,0.176471,0.3575
@EAHCI_1776.jpg,0,0.759597,0.279412,0.149375,0.187166,0.23125
@EAHCI_1776.jpg,0,0.761743,0.0842246,0.371875,0.168449,0.36875
@EAHCI_1776.jpg,0,0.806412,0.83623,0.53625,0.322193,0.9275
@yetenaweg_1022.jpg,0,0.344237,0.0683594,0.489453,0.0445312,0.0492188
@yetenaweg_1022.jpg,0,0.363477,0.546484,0.486719,0.0554687,0.0703125
@yetenaweg_1022.jpg,73,0.411685,0.638281,0.71875,0.139062,0.178125
@yetenaweg_1022.jpg,0,0.543016,0.640625,0.717188,0.125,0.165625
@yetenaweg_1022.jpg,41,0.863275,0.786328,0.155469,0.255469,0.209375
@yetenaweg_1085.jpg,32,0.27403,0.841875,0.93125,0.18625,0.1375
@yetenaweg_1085.jpg,29,0.585408,0.565,0.579375,0.18,0.18125
@EAHCI_1837.jpg,73,0.267317,0.16713,0.652469,0.134259,0.159259
@EAHCI_1837.jpg,25,0.278094,0.921759,0.30679,0.15463,0.119753
@EAHCI_1837.jpg,0,0.289618,0.318519,0.412963,0.0611111,0.164198
@EAHCI_1837.jpg,26,0.350011,0.627778,0.618519,0.062963,0.108642
@EAHCI_1837.jpg,0,0.363817,0.39213,0.38642,0.0527778,0.153086
@EAHCI_1837.jpg,0,0.373228,0.824074,0.45,0.0740741,0.253086
@EAHCI_1837.jpg,0,0.377286,0.487037,0.395679,0.0574074,0.137037
@EAHCI_1837.jpg,0,0.392464,0.922685,0.677778,0.150926,0.634568
@EAHCI_1837.jpg,0,0.590247,0.703241,0.387654,0.0564815,0.125926
@EAHCI_1837.jpg,0,0.606514,0.369444,0.674074,0.118519,0.619753
@EAHCI_1837.jpg,0,0.630233,0.8625,0.672222,0.137963,0.630864
@EAHCI_1837.jpg,0,0.681004,0.455093,0.658642,0.110185,0.611111
@EAHCI_1837.jpg,0,0.687402,0.66713,0.658025,0.112037,0.597531
@EAHCI_1837.jpg,0,0.694565,0.561111,0.661111,0.148148,0.653086
@EAHCI_1837.jpg,0,0.728498,0.752778,0.659259,0.109259,0.577778
@EAHCI_1837.jpg,0,0.84112,0.259259,0.674691,0.155556,0.648148
@EAHCI_1837.jpg,0,0.850103,0.116204,0.659877,0.225,0.67284
@DoctorsET_777.jpg,41,0.337215,0.523047,0.465278,0.0226563,0.05
@DoctorsET_777.jpg,56,0.360112,0.588281,0.761806,0.175,0.465278
@DoctorsET_777.jpg,56,0.510375,0.774609,0.797917,0.174219,0.398611
@DoctorsET_777.jpg,56,0.579552,0.210547,0.814583,0.142969,0.370833
@DoctorsET_777.jpg,41,0.612076,0.269141,0.5625,0.0460938,0.0833333
@DoctorsET_777.jpg,0,0.818831,0.605469,0.569444,0.148438,0.658333
@DoctorsET_777.jpg,0,0.865927,0.779297,0.5625,0.194531,0.688889
@DoctorsET_777.jpg,0,0.877739,0.230469,0.580556,0.229687,0.727778
@EAHCI_1737.jpg,56,0.454892,0.477604,0.860547,0.603125,0.275781
@EAHCI_1737.jpg,62,0.498349,0.509896,0.319141,0.226042,0.133594
@EAHCI_1737.jpg,56,0.535544,0.0541667,0.598047,0.108333,0.283594
@EAHCI_1737.jpg,63,0.588618,0.426042,0.864062,0.510417,0.271875
@EAHCI_1737.jpg,0,0.615873,0.69375,0.637109,0.610417,0.566406
@EAHCI_1737.jpg,0,0.761503,0.288021,0.574219,0.469792,0.798437
@DoctorsET_632.jpg,0,0.26842,0.474609,0.342361,0.369531,0.651389
@DoctorsET_632.jpg,0,0.46773,0.908984,0.602778,0.182031,0.147222
@DoctorsET_632.jpg,41,0.641985,0.518359,0.690972,0.0335938,0.0680556
@DoctorsET_632.jpg,41,0.776706,0.436328,0.6875,0.0382813,0.0694444
@DoctorsET_632.jpg,0,0.919235,0.742188,0.655556,0.14375,0.672222
@DoctorsET_632.jpg,0,0.925504,0.205859,0.654861,0.141406,0.673611
@DoctorsET_624.jpg,41,0.263298,0.467229,0.658203,0.0287984,0.0273438
@DoctorsET_624.jpg,0,0.3064,0.559086,0.492578,0.137041,0.141406
@DoctorsET_624.jpg,56,0.581091,0.163356,0.729688,0.112214,0.148438
@DoctorsET_624.jpg,0,0.587176,0.444389,0.480859,0.265144,0.197656
@DoctorsET_624.jpg,0,0.656695,0.62711,0.532812,0.263158,0.245312
@DoctorsET_624.jpg,41,0.684208,0.608739,0.658594,0.0297915,0.0296875
@DoctorsET_624.jpg,60,0.687759,0.556107,0.727734,0.228401,0.147656
@DoctorsET_624.jpg,56,0.712677,0.373386,0.730859,0.0973188,0.146094
@DoctorsET_624.jpg,41,0.732394,0.543694,0.655469,0.0287984,0.028125
@DoctorsET_624.jpg,41,0.768595,0.481629,0.659766,0.0337637,0.0273438
@DoctorsET_624.jpg,0,0.896289,0.421549,0.673047,0.195631,0.250781
@DoctorsET_624.jpg,0,0.896658,0.76862,0.679297,0.291956,0.246094
@DoctorsET_624.jpg,0,0.903548,0.230387,0.670313,0.246276,0.2625
@EAHCI_2379.jpg,0,0.319811,0.894271,0.941406,0.196875,0.110937
@EAHCI_2379.jpg,39,0.420072,0.184375,0.396875,0.05625,0.109375
@EAHCI_2379.jpg,39,0.439115,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_2379.jpg,39,0.553229,0.145313,0.394141,0.0447917,0.114844
@EAHCI_2379.jpg,39,0.629494,0.113542,0.390234,0.0375,0.108594
@EAHCI_2379.jpg,0,0.776996,0.289583,0.682813,0.579167,0.634375
@EAHCI_2379.jpg,62,0.828613,0.749479,0.339844,0.463542,0.41875
@EAHCI_1545.jpg,73,0.282356,0.168519,0.651235,0.135185,0.159259
@EAHCI_1545.jpg,0,0.2967,0.319444,0.409877,0.062963,0.155556
@EAHCI_1545.jpg,25,0.311577,0.919907,0.307407,0.156481,0.118519
@EAHCI_1545.jpg,26,0.336105,0.628241,0.618519,0.062037,0.108642
@EAHCI_1545.jpg,0,0.362758,0.487037,0.395679,0.0574074,0.137037
@EAHCI_1545.jpg,0,0.367573,0.824074,0.453086,0.0740741,0.261728
@EAHCI_1545.jpg,0,0.373664,0.39213,0.387037,0.0527778,0.154321
@EAHCI_1545.jpg,0,0.396303,0.922685,0.678395,0.150926,0.633333
@EAHCI_1545.jpg,0,0.566077,0.36713,0.674691,0.121296,0.623457
@EAHCI_1545.jpg,0,0.618488,0.703241,0.387654,0.0564815,0.125926
@EAHCI_1545.jpg,0,0.643358,0.862963,0.670988,0.138889,0.630864
@EAHCI_1545.jpg,0,0.659027,0.455093,0.658025,0.110185,0.612346
@EAHCI_1545.jpg,0,0.667935,0.560648,0.659877,0.149074,0.653086
@EAHCI_1545.jpg,0,0.686881,0.66713,0.658642,0.112037,0.596296
@EAHCI_1545.jpg,0,0.735682,0.753241,0.658642,0.110185,0.579012
@EAHCI_1545.jpg,0,0.830871,0.259259,0.674074,0.155556,0.649383
@EAHCI_1545.jpg,0,0.838436,0.116204,0.659259,0.225,0.674074
@EAHCI_1799.jpg,29,0.616045,0.8225,0.575,0.145,0.203333
@CheMed123_58.jpg,32,0.258464,0.188298,0.787437,0.0595745,0.0621827
@CheMed123_58.jpg,32,0.259793,0.245745,0.808376,0.310638,0.13198
@CheMed123_58.jpg,32,0.259904,0.871809,0.872462,0.043617,0.0672589
@CheMed123_58.jpg,32,0.345908,0.178723,0.807107,0.0446809,0.0507614
@CheMed123_58.jpg,32,0.354354,0.684574,0.816624,0.0521277,0.0571066
@CheMed123_58.jpg,32,0.445141,0.380851,0.906091,0.0617021,0.0609137
@CheMed123_58.jpg,32,0.450718,0.770745,0.758883,0.0457447,0.0456853
@CheMed123_58.jpg,32,0.501159,0.828192,0.786168,0.0734043,0.072335
@CheMed123_58.jpg,32,0.572899,0.244681,0.853426,0.0446809,0.0545685
@CheMed123_58.jpg,32,0.58415,0.708511,0.855964,0.0489362,0.0545685
@CheMed123_58.jpg,32,0.615899,0.846808,0.799492,0.0638298,0.0482234
@CheMed123_58.jpg,32,0.700746,0.760106,0.801396,0.043617,0.0571066
@lobelia4cosmetics_14532.jpg,43,0.4199,0.577344,0.744531,0.325,0.210938
@DoctorsET_795.jpg,0,0.271707,0.392578,0.290278,0.182031,0.452778
@DoctorsET_795.jpg,24,0.294877,0.0152344,0.798611,0.0304688,0.191667
@DoctorsET_795.jpg,56,0.298695,0.615625,0.802778,0.114063,0.372222
@DoctorsET_795.jpg,60,0.412129,0.795703,0.820139,0.142969,0.356944
@DoctorsET_795.jpg,56,0.640342,0.796094,0.822917,0.146875,0.345833
@DoctorsET_795.jpg,56,0.643116,0.2125,0.821528,0.129688,0.345833
@DoctorsET_795.jpg,0,0.759914,0.1625,0.581944,0.14375,0.744444
@DoctorsET_795.jpg,0,0.85931,0.915234,0.588194,0.152344,0.809722
@EAHCI_1629.jpg,76,0.286103,0.669141,0.371354,0.199219,0.542708
@EAHCI_1629.jpg,0,0.440273,0.485547,0.499479,0.971094,0.986458
@yetenaweg_1238.jpg,11,0.325558,0.0958333,0.880556,0.189815,0.235185
@DoctorsET_668.jpg,0,0.928523,0.351953,0.747222,0.152344,0.494444
@DoctorsET_668.jpg,0,0.928554,0.132031,0.738194,0.134375,0.515278
@DoctorsET_668.jpg,0,0.934733,0.585547,0.733333,0.153906,0.513889
@yetenaweg_204.jpg,74,0.791627,0.79272,0.254687,0.341759,0.267188
@EAHCI_2513.jpg,29,0.258762,0.818232,0.592969,0.109392,0.075
@EAHCI_2513.jpg,32,0.557191,0.818232,0.593359,0.111602,0.0773437
@EAHCI_2513.jpg,0,0.561679,0.864088,0.792188,0.148066,0.117188
@EAHCI_2513.jpg,56,0.690279,0.747514,0.887891,0.144751,0.0835937
@EAHCI_2513.jpg,0,0.712699,0.814365,0.615234,0.274033,0.189844
@EAHCI_2513.jpg,0,0.775331,0.790055,0.846875,0.183425,0.164062
@EAHCI_2513.jpg,0,0.81501,0.751381,0.403125,0.128177,0.189063
@EAHCI_2513.jpg,0,0.820371,0.870166,0.398438,0.131492,0.195312
@EAHCI_2513.jpg,0,0.845597,0.801657,0.191406,0.21768,0.170312
@EAHCI_1755.jpg,66,0.261363,0.609896,0.686719,0.248958,0.109375
@EAHCI_1755.jpg,39,0.321306,0.503646,0.573828,0.0885417,0.0929687
@EAHCI_1755.jpg,39,0.434696,0.1875,0.382812,0.0458333,0.0796875
@EAHCI_1755.jpg,0,0.485056,0.892708,0.941797,0.202083,0.110156
@EAHCI_1755.jpg,39,0.540402,0.146875,0.393359,0.0458333,0.113281
@EAHCI_1755.jpg,39,0.657298,0.113542,0.390234,0.0375,0.107031
@EAHCI_1755.jpg,0,0.755728,0.288542,0.685938,0.577083,0.628125
@EAHCI_1755.jpg,62,0.844376,0.749479,0.340625,0.463542,0.421875
@lobelia4cosmetics_14910.jpg,49,0.255886,0.854008,0.405804,0.169847,0.0901786
@lobelia4cosmetics_14910.jpg,49,0.338239,0.23855,0.332143,0.164122,0.0625
@lobelia4cosmetics_14910.jpg,49,0.377175,0.358302,0.319196,0.165076,0.0741071
@lobelia4cosmetics_14910.jpg,49,0.377693,0.737118,0.426786,0.121183,0.0714286
@DoctorsET_647.jpg,0,0.275602,0.298438,0.544531,0.0625,0.151562
@DoctorsET_647.jpg,0,0.413507,0.38125,0.215625,0.171875,0.228125
@DoctorsET_647.jpg,0,0.414003,0.204688,0.344531,0.15,0.239063
@DoctorsET_647.jpg,0,0.450598,0.19375,0.567187,0.059375,0.18125
@DoctorsET_647.jpg,0,0.505056,0.765625,0.35625,0.18125,0.190625
@DoctorsET_647.jpg,0,0.745818,0.617969,0.728906,0.101562,0.189063
@DoctorsET_647.jpg,0,0.801991,0.752344,0.559375,0.170312,0.1625
@DoctorsET_647.jpg,0,0.805514,0.383594,0.733594,0.114063,0.198437
@EAHCI_2141.jpg,0,0.315123,0.429297,0.465104,0.0617188,0.192708
@EAHCI_2141.jpg,0,0.39551,0.487891,0.470313,0.0867188,0.203125
@EAHCI_2141.jpg,0,0.492436,0.278125,0.5,0.0828125,0.283333
@EAHCI_2141.jpg,0,0.604212,0.417188,0.607292,0.0890625,0.20625
@EAHCI_2141.jpg,0,0.612677,0.335156,0.529167,0.0734375,0.366667
@EAHCI_2141.jpg,0,0.61295,0.491016,0.604688,0.0804688,0.226042
@EAHCI_2141.jpg,0,0.620499,0.196484,0.499479,0.0851562,0.294792
@EAHCI_2141.jpg,0,0.621372,0.752734,0.564583,0.0773437,0.360417
@EAHCI_2141.jpg,0,0.692379,0.560156,0.563542,0.071875,0.329167
@EAHCI_2141.jpg,0,0.70703,0.104297,0.464583,0.114844,0.302083
@EAHCI_2141.jpg,0,0.711746,0.687891,0.560417,0.0726563,0.341667
@EAHCI_2141.jpg,0,0.769007,0.226562,0.651042,0.117188,0.264583
@EAHCI_2141.jpg,0,0.77779,0.623438,0.556771,0.075,0.340625
@EAHCI_2141.jpg,0,0.828142,0.817187,0.582292,0.0796875,0.377083
@EAHCI_2141.jpg,0,0.839707,0.0929687,0.654688,0.148438,0.311458
@EAHCI_2141.jpg,0,0.857557,0.892187,0.596354,0.114063,0.405208
@EAHCI_1728.jpg,0,0.322597,0.294248,0.525442,0.246313,0.179204
@EAHCI_1728.jpg,0,0.419077,0.353245,0.329646,0.641593,0.619469
@yetenaweg_492.jpg,65,0.309716,0.763672,0.610417,0.463281,0.754167
@yetenaweg_492.jpg,65,0.365209,0.862109,0.658333,0.275781,0.577778
@CheMed123_39.jpg,64,0.280578,0.403516,0.346094,0.114844,0.226562
@CheMed123_39.jpg,64,0.332343,0.559375,0.95,0.13125,0.1
@CheMed123_39.jpg,64,0.430206,0.449219,0.564062,0.154687,0.196875
@CheMed123_39.jpg,64,0.721328,0.270703,0.5,0.139844,0.21875
@CheMed123_39.jpg,64,0.781965,0.0835937,0.585938,0.165625,0.1375
@CheMed123_39.jpg,64,0.792538,0.257422,0.710938,0.113281,0.25625
@CheMed123_39.jpg,64,0.823763,0.447266,0.861719,0.157031,0.214062
@CheMed123_39.jpg,64,0.880747,0.182031,0.369531,0.135937,0.201562
@DoctorsET_801.jpg,0,0.288748,0.0121094,0.883333,0.0242187,0.227778
@DoctorsET_801.jpg,41,0.542018,0.518359,0.786111,0.0929687,0.172222
@DoctorsET_801.jpg,41,0.606121,0.354297,0.791667,0.0804688,0.180556
@DoctorsET_801.jpg,41,0.774208,0.716797,0.80625,0.0804688,0.170833
@DoctorsET_801.jpg,0,0.921634,0.439453,0.532639,0.399219,0.9125
@EAHCI_2390.jpg,0,0.506125,0.52,0.49,0.897778,0.98
@EAHCI_2390.jpg,67,0.506746,0.106667,0.83,0.195556,0.333333
@EAHCI_1718.jpg,0,0.422537,0.856425,0.109718,0.273743,0.217346
@EAHCI_1718.jpg,0,0.600376,0.441899,0.331243,0.501676,0.480669
@EAHCI_1718.jpg,0,0.611995,0.36257,0.615987,0.689385,0.749216
@EAHCI_1718.jpg,0,0.744283,0.279888,0.151515,0.193296,0.236155
@EAHCI_1718.jpg,0,0.74553,0.670391,0.268025,0.174302,0.356322
@EAHCI_1718.jpg,0,0.789075,0.836313,0.53814,0.327374,0.92372
@EAHCI_1718.jpg,0,0.828258,0.0837989,0.368861,0.167598,0.363636
@yetenaweg_634.jpg,73,0.429876,0.405469,0.512821,0.78125,0.886878
@yetenaweg_634.jpg,0,0.782491,0.898828,0.519608,0.136719,0.170437
@EAHCI_2521.jpg,0,0.298497,0.518056,0.166667,0.132407,0.327778
@EAHCI_2521.jpg,0,0.300873,0.0625,0.207639,0.115741,0.276389
@EAHCI_2521.jpg,0,0.331193,0.61713,0.238889,0.130556,0.444444
@EAHCI_2521.jpg,0,0.368238,0.0351852,0.932639,0.0685185,0.131944
@EAHCI_2521.jpg,0,0.374048,0.0509259,0.335417,0.101852,0.354167
@EAHCI_2521.jpg,0,0.521202,0.834259,0.893056,0.264815,0.208333
@EAHCI_2521.jpg,0,0.537291,0.714352,0.473611,0.167593,0.466667
@EAHCI_2521.jpg,0,0.542676,0.2,0.336806,0.177778,0.351389
@EAHCI_2521.jpg,0,0.549142,0.0583333,0.798611,0.116667,0.383333
@EAHCI_2521.jpg,0,0.579769,0.194907,0.923611,0.130556,0.15
@EAHCI_2521.jpg,0,0.590887,0.859722,0.531944,0.113889,0.322222
@EAHCI_2521.jpg,0,0.617987,0.922685,0.759722,0.147222,0.427778
@EAHCI_2521.jpg,0,0.638785,0.384259,0.327083,0.155556,0.420833
@EAHCI_2521.jpg,0,0.65421,0.431019,0.566667,0.191667,0.488889
@EAHCI_2521.jpg,0,0.72237,0.110185,0.572222,0.212963,0.472222
@EAHCI_2521.jpg,0,0.763933,0.530093,0.713194,0.250926,0.534722
@EAHCI_2521.jpg,0,0.799804,0.766667,0.74375,0.257407,0.454167
@EAHCI_2521.jpg,0,0.83118,0.266204,0.784028,0.276852,0.398611
@EAHCI_2473.jpg,0,0.502741,0.315265,0.270703,0.621681,0.425781
@EAHCI_2485.jpg,0,0.720212,0.209945,0.373828,0.117127,0.113281
@EAHCI_2485.jpg,67,0.748485,0.464641,0.469531,0.279558,0.276563
@EAHCI_2485.jpg,0,0.77085,0.212155,0.521094,0.114917,0.1125
@DoctorsET_176.jpg,0,0.366805,0.71875,0.536595,0.21875,0.622912
@DoctorsET_176.jpg,74,0.387658,0.511328,0.729913,0.196094,0.199682
@DoctorsET_176.jpg,0,0.861937,0.324609,0.525457,0.235156,0.583134
@DoctorsET_820.jpg,41,0.285902,0.171094,0.5375,0.0484375,0.0972222
@DoctorsET_820.jpg,41,0.344323,0.564062,0.945139,0.0375,0.109722
@DoctorsET_820.jpg,41,0.40301,0.738281,0.931944,0.065625,0.119444
@DoctorsET_820.jpg,62,0.444858,0.0445312,0.484722,0.0890625,0.763889
@DoctorsET_820.jpg,58,0.482787,0.732422,0.821528,0.0773437,0.329167
@DoctorsET_820.jpg,68,0.676896,0.182812,0.726389,0.201562,0.288889
@DoctorsET_820.jpg,27,0.813276,0.379687,0.418056,0.03125,0.105556
@DoctorsET_820.jpg,0,0.859981,0.414062,0.49375,0.320312,0.918056
@lobelia4cosmetics_14813.jpg,46,0.290595,0.6145,0.8085,0.043,0.033
@lobelia4cosmetics_14813.jpg,0,0.347362,0.506,0.275,0.414,0.492
@lobelia4cosmetics_14813.jpg,46,0.394987,0.511,0.764,0.2,0.098
@lobelia4cosmetics_14813.jpg,45,0.402801,0.514,0.7845,0.52,0.415
@EAHCI_1784.jpg,0,0.658062,0.466856,0.501721,0.835227,0.996558
@DoctorsET_38.jpg,27,0.622385,0.248826,0.397079,0.0391236,0.115438
@DoctorsET_38.jpg,41,0.674588,0.510172,0.760083,0.0500782,0.123783
@DoctorsET_38.jpg,0,0.917726,0.729656,0.546592,0.312207,0.906815
@DoctorsET_38.jpg,0,0.922859,0.268779,0.539638,0.381064,0.920723
@yetenaweg_1198.jpg,37,0.369827,0.508917,0.770703,0.53121,0.457031
@EAHCI_1851.jpg,26,0.301347,0.433984,0.6375,0.0507812,0.0541667
@EAHCI_1851.jpg,0,0.327184,0.521875,0.385938,0.0859375,0.271875
@EAHCI_1851.jpg,0,0.486199,0.463672,0.384896,0.0898438,0.265625
@EAHCI_1851.jpg,0,0.497857,0.573438,0.451562,0.0765625,0.426042
@EAHCI_1851.jpg,0,0.502804,0.308594,0.4125,0.084375,0.304167
@EAHCI_1851.jpg,28,0.560868,0.980859,0.646875,0.0382813,0.229167
@EAHCI_1851.jpg,0,0.628918,0.530469,0.564062,0.10625,0.259375
@EAHCI_1851.jpg,0,0.701129,0.378125,0.417708,0.0875,0.31875
@EAHCI_1851.jpg,0,0.709825,0.316797,0.548958,0.111719,0.222917
@EAHCI_1851.jpg,0,0.801793,0.647266,0.459896,0.100781,0.430208
@EAHCI_1851.jpg,0,0.804028,0.43125,0.553646,0.10625,0.228125
@EAHCI_1851.jpg,0,0.826227,0.870703,0.490104,0.102344,0.415625
@EAHCI_1851.jpg,0,0.837058,0.219531,0.460417,0.120312,0.433333
@EAHCI_1851.jpg,0,0.842689,0.780078,0.490104,0.0960938,0.378125
@EAHCI_1851.jpg,0,0.845255,0.707031,0.483854,0.0828125,0.367708
@lobelia4cosmetics_14273.jpg,0,0.542075,0.693333,0.700833,0.333333,0.538333
@lobelia4cosmetics_14983.jpg,39,0.446347,0.477619,0.483333,0.37619,0.717143
@lobelia4cosmetics_14290.jpg,46,0.290595,0.6145,0.8085,0.043,0.033
@lobelia4cosmetics_14290.jpg,0,0.347362,0.506,0.275,0.414,0.492
